generation_id,operation_id,every_km,every_months,source
45,13,40000,,template_economy
45,14,60000,,template_economy
45,15,80000,,template_economy
45,18,90000,72,template_economy
45,19,60000,60,template_economy
45,21,30000,36,template_economy
45,23,,48,template_economy
45,25,,12,template_economy
45,26,,12,template_economy
45,28,15000,12,template_economy
45,30,20000,,template_economy
45,31,,6,template_economy
45,32,,24,template_economy
46,1,15000,12,template_mid_size
46,2,80000,60,template_mid_size
46,4,120000,60,template_mid_size
46,5,60000,24,template_mid_size
46,6,120000,84,template_mid_size
46,9,15000,12,template_mid_size
46,10,30000,24,template_mid_size
46,11,15000,12,template_mid_size
46,12,60000,48,template_mid_size
46,13,50000,,template_mid_size
46,14,70000,,template_mid_size
46,15,100000,,template_mid_size
46,18,100000,72,template_mid_size
46,19,80000,60,template_mid_size
46,21,60000,60,template_mid_size
46,23,,48,template_mid_size
46,25,,12,template_mid_size
46,26,,12,template_mid_size
46,28,15000,12,template_mid_size
46,30,20000,,template_mid_size
46,31,,6,template_mid_size
46,32,,24,template_mid_size
47,1,15000,12,template_crossover
47,2,60000,48,template_crossover
47,4,80000,48,template_crossover
47,5,60000,24,template_crossover
47,7,60000,60,template_crossover
47,9,15000,12,template_crossover
47,10,30000,24,template_crossover
47,11,15000,12,template_crossover
47,12,60000,48,template_crossover
47,13,50000,,template_crossover
47,14,70000,,template_crossover
47,15,100000,,template_crossover
47,18,100000,72,template_crossover
47,19,80000,60,template_crossover
47,21,60000,60,template_crossover
47,23,,48,template_crossover
47,25,,12,template_crossover
47,26,,12,template_crossover
47,28,15000,12,template_crossover
47,29,30000,,template_crossover
47,30,20000,,template_crossover
47,31,,6,template_crossover
47,32,,24,template_crossover
48,1,15000,12,template_economy
48,4,80000,60,template_economy
48,5,60000,24,template_economy
48,9,15000,12,template_economy
48,10,30000,24,template_economy
48,11,15000,12,template_economy
48,12,60000,48,template_economy
48,13,40000,,template_economy
48,14,60000,,template_economy
48,15,80000,,template_economy
48,18,90000,72,template_economy
48,19,60000,60,template_economy
48,21,30000,36,template_economy
48,23,,48,template_economy
48,25,,12,template_economy
48,26,,12,template_economy
48,28,15000,12,template_economy
48,30,20000,,template_economy
48,31,,6,template_economy
48,32,,24,template_economy
49,1,15000,12,template_crossover
49,2,60000,48,template_crossover
49,4,80000,48,template_crossover
49,5,60000,24,template_crossover
49,7,60000,60,template_crossover
49,9,15000,12,template_crossover
49,10,30000,24,template_crossover
49,11,15000,12,template_crossover
49,12,60000,48,template_crossover
49,13,50000,,template_crossover
49,14,70000,,template_crossover
49,15,100000,,template_crossover
49,18,100000,72,template_crossover
49,19,80000,60,template_crossover
49,21,60000,60,template_crossover
49,23,,48,template_crossover
49,25,,12,template_crossover
49,26,,12,template_crossover
49,28,15000,12,template_crossover
49,29,30000,,template_crossover
49,30,20000,,template_crossover
49,31,,6,template_crossover
49,32,,24,template_crossover
50,1,15000,12,template_economy
50,4,80000,60,template_economy
50,5,60000,24,template_economy
50,9,15000,12,template_economy
50,10,30000,24,template_economy
50,11,15000,12,template_economy
50,12,60000,48,template_economy
50,13,40000,,template_economy
50,14,60000,,template_economy
50,15,80000,,template_economy
50,18,90000,72,template_economy
50,19,60000,60,template_economy
50,21,30000,36,template_economy
50,23,,48,template_economy
50,25,,12,template_economy
50,26,,12,template_economy
50,28,15000,12,template_economy
50,30,20000,,template_economy
50,31,,6,template_economy
50,32,,24,template_economy
51,1,15000,12,template_mid_size
51,2,80000,60,template_mid_size
51,4,120000,60,template_mid_size
51,5,60000,24,template_mid_size
51,6,120000,84,template_mid_size
51,9,15000,12,template_mid_size
51,10,30000,24,template_mid_size
51,11,15000,12,template_mid_size
51,12,60000,48,template_mid_size
51,13,50000,,template_mid_size
51,14,70000,,template_mid_size
51,15,100000,,template_mid_size
51,18,100000,72,template_mid_size
51,19,80000,60,template_mid_size
51,21,60000,60,template_mid_size
51,23,,48,template_mid_size
51,25,,12,template_mid_size
51,26,,12,template_mid_size
51,28,15000,12,template_mid_size
51,30,20000,,template_mid_size
51,31,,6,template_mid_size
51,32,,24,template_mid_size
52,1,15000,12,template_mid_size
52,2,80000,60,template_mid_size
52,4,120000,60,template_mid_size
52,5,60000,24,template_mid_size
52,6,120000,84,template_mid_size
52,9,15000,12,template_mid_size
52,10,30000,24,template_mid_size
52,11,15000,12,template_mid_size
52,12,60000,48,template_mid_size
52,13,50000,,template_mid_size
52,14,70000,,template_mid_size
52,15,100000,,template_mid_size
52,18,100000,72,template_mid_size
52,19,80000,60,template_mid_size
52,21,60000,60,template_mid_size
52,23,,48,template_mid_size
52,25,,12,template_mid_size
52,26,,12,template_mid_size
52,28,15000,12,template_mid_size
52,30,20000,,template_mid_size
52,31,,6,template_mid_size
52,32,,24,template_mid_size
53,1,15000,12,template_crossover
53,2,60000,48,template_crossover
53,4,80000,48,template_crossover
53,5,60000,24,template_crossover
53,7,60000,60,template_crossover
53,9,15000,12,template_crossover
53,10,30000,24,template_crossover
53,11,15000,12,template_crossover
53,12,60000,48,template_crossover
53,13,50000,,template_crossover
53,14,70000,,template_crossover
53,15,100000,,template_crossover
53,18,100000,72,template_crossover
53,19,80000,60,template_crossover
53,21,60000,60,template_crossover
53,23,,48,template_crossover
53,25,,12,template_crossover
53,26,,12,template_crossover
53,28,15000,12,template_crossover
53,29,30000,,template_crossover
53,30,20000,,template_crossover
53,31,,6,template_crossover
53,32,,24,template_crossover
54,1,15000,12,template_crossover
54,2,60000,48,template_crossover
54,4,80000,48,template_crossover
54,5,60000,24,template_crossover
54,7,60000,60,template_crossover
54,9,15000,12,template_crossover
54,10,30000,24,template_crossover
54,11,15000,12,template_crossover
54,12,60000,48,template_crossover
54,13,50000,,template_crossover
54,14,70000,,template_crossover
54,15,100000,,template_crossover
54,18,100000,72,template_crossover
54,19,80000,60,template_crossover
54,21,60000,60,template_crossover
54,23,,48,template_crossover
54,25,,12,template_crossover
54,26,,12,template_crossover
54,28,15000,12,template_crossover
54,29,30000,,template_crossover
54,30,20000,,template_crossover
54,31,,6,template_crossover
54,32,,24,template_crossover
55,1,15000,12,template_crossover
55,2,60000,48,template_crossover
55,4,80000,48,template_crossover
55,5,60000,24,template_crossover
55,7,60000,60,template_crossover
55,9,15000,12,template_crossover
55,10,30000,24,template_crossover
55,11,15000,12,template_crossover
55,12,60000,48,template_crossover
55,13,50000,,template_crossover
55,14,70000,,template_crossover
55,15,100000,,template_crossover
55,18,100000,72,template_crossover
55,19,80000,60,template_crossover
55,21,60000,60,template_crossover
55,23,,48,template_crossover
55,25,,12,template_crossover
55,26,,12,template_crossover
55,28,15000,12,template_crossover
55,29,30000,,template_crossover
55,30,20000,,template_crossover
55,31,,6,template_crossover
55,32,,24,template_crossover
56,1,15000,12,template_crossover
56,2,60000,48,template_crossover
56,4,80000,48,template_crossover
56,5,60000,24,template_crossover
56,7,60000,60,template_crossover
56,9,15000,12,template_crossover
56,10,30000,24,template_crossover
56,11,15000,12,template_crossover
56,12,60000,48,template_crossover
56,13,50000,,template_crossover
56,14,70000,,template_crossover
56,15,100000,,template_crossover
56,18,100000,72,template_crossover
56,19,80000,60,template_crossover
56,21,60000,60,template_crossover
56,23,,48,template_crossover
56,25,,12,template_crossover
56,26,,12,template_crossover
56,28,15000,12,template_crossover
56,29,30000,,template_crossover
56,30,20000,,template_crossover
56,31,,6,template_crossover
56,32,,24,template_crossover
57,1,15000,12,template_economy
57,4,80000,60,template_economy
57,5,60000,24,template_economy
57,9,15000,12,template_economy
57,10,30000,24,template_economy
57,11,15000,12,template_economy
57,12,60000,48,template_economy
57,13,40000,,template_economy
57,14,60000,,template_economy
57,15,80000,,template_economy
57,18,90000,72,template_economy
57,19,60000,60,template_economy
57,21,30000,36,template_economy
57,23,,48,template_economy
57,25,,12,template_economy
57,26,,12,template_economy
57,28,15000,12,template_economy
57,30,20000,,template_economy
57,31,,6,template_economy
57,32,,24,template_economy
58,1,15000,12,template_economy
58,4,80000,60,template_economy
58,5,60000,24,template_economy
58,9,15000,12,template_economy
58,10,30000,24,template_economy
58,11,15000,12,template_economy
58,12,60000,48,template_economy
58,13,40000,,template_economy
58,14,60000,,template_economy
58,15,80000,,template_economy
58,18,90000,72,template_economy
58,19,60000,60,template_economy
58,21,30000,36,template_economy
58,23,,48,template_economy
58,25,,12,template_economy
58,26,,12,template_economy
58,28,15000,12,template_economy
58,30,20000,,template_economy
58,31,,6,template_economy
58,32,,24,template_economy
59,1,15000,12,template_mid_size
59,2,80000,60,template_mid_size
59,4,120000,60,template_mid_size
59,5,60000,24,template_mid_size
59,6,120000,84,template_mid_size
59,9,15000,12,template_mid_size
59,10,30000,24,template_mid_size
59,11,15000,12,template_mid_size
59,12,60000,48,template_mid_size
59,13,50000,,template_mid_size
59,14,70000,,template_mid_size
59,15,100000,,template_mid_size
59,18,100000,72,template_mid_size
59,19,80000,60,template_mid_size
59,21,60000,60,template_mid_size
59,23,,48,template_mid_size
59,25,,12,template_mid_size
59,26,,12,template_mid_size
59,28,15000,12,template_mid_size
59,30,20000,,template_mid_size
59,31,,6,template_mid_size
59,32,,24,template_mid_size
60,1,15000,12,template_mid_size
60,2,80000,60,template_mid_size
60,4,120000,60,template_mid_size
60,5,60000,24,template_mid_size
60,6,120000,84,template_mid_size
60,9,15000,12,template_mid_size
60,10,30000,24,template_mid_size
60,11,15000,12,template_mid_size
60,12,60000,48,template_mid_size
60,13,50000,,template_mid_size
60,14,70000,,template_mid_size
60,15,100000,,template_mid_size
60,18,100000,72,template_mid_size
60,19,80000,60,template_mid_size
60,21,60000,60,template_mid_size
60,23,,48,template_mid_size
60,25,,12,template_mid_size
60,26,,12,template_mid_size
60,28,15000,12,template_mid_size
60,30,20000,,template_mid_size
60,31,,6,template_mid_size
60,32,,24,template_mid_size
61,1,15000,12,template_mid_size
61,2,80000,60,template_mid_size
61,4,120000,60,template_mid_size
61,5,60000,24,template_mid_size
61,6,120000,84,template_mid_size
61,9,15000,12,template_mid_size
61,10,30000,24,template_mid_size
61,11,15000,12,template_mid_size
61,12,60000,48,template_mid_size
61,13,50000,,template_mid_size
61,14,70000,,template_mid_size
61,15,100000,,template_mid_size
61,18,100000,72,template_mid_size
61,19,80000,60,template_mid_size
61,21,60000,60,template_mid_size
61,23,,48,template_mid_size
61,25,,12,template_mid_size
61,26,,12,template_mid_size
61,28,15000,12,template_mid_size
61,30,20000,,template_mid_size
61,31,,6,template_mid_size
61,32,,24,template_mid_size
62,1,15000,12,template_crossover
62,2,60000,48,template_crossover
62,4,80000,48,template_crossover
62,5,60000,24,template_crossover
62,7,60000,60,template_crossover
62,9,15000,12,template_crossover
62,10,30000,24,template_crossover
62,11,15000,12,template_crossover
62,12,60000,48,template_crossover
62,13,50000,,template_crossover
62,14,70000,,template_crossover
62,15,100000,,template_crossover
62,18,100000,72,template_crossover
62,19,80000,60,template_crossover
62,21,60000,60,template_crossover
62,23,,48,template_crossover
62,25,,12,template_crossover
62,26,,12,template_crossover
62,28,15000,12,template_crossover
62,29,30000,,template_crossover
62,30,20000,,template_crossover
62,31,,6,template_crossover
62,32,,24,template_crossover
63,1,15000,12,template_crossover
63,2,60000,48,template_crossover
63,4,80000,48,template_crossover
63,5,60000,24,template_crossover
63,7,60000,60,template_crossover
63,9,15000,12,template_crossover
63,10,30000,24,template_crossover
63,11,15000,12,template_crossover
63,12,60000,48,template_crossover
63,13,50000,,template_crossover
63,14,70000,,template_crossover
63,15,100000,,template_crossover
63,18,100000,72,template_crossover
63,19,80000,60,template_crossover
63,21,60000,60,template_crossover
63,23,,48,template_crossover
63,25,,12,template_crossover
63,26,,12,template_crossover
63,28,15000,12,template_crossover
63,29,30000,,template_crossover
63,30,20000,,template_crossover
63,31,,6,template_crossover
63,32,,24,template_crossover
64,1,15000,12,template_crossover
64,2,60000,48,template_crossover
64,4,80000,48,template_crossover
64,5,60000,24,template_crossover
64,7,60000,60,template_crossover
64,9,15000,12,template_crossover
64,10,30000,24,template_crossover
64,11,15000,12,template_crossover
64,12,60000,48,template_crossover
64,13,50000,,template_crossover
64,14,70000,,template_crossover
64,15,100000,,template_crossover
64,18,100000,72,template_crossover
64,19,80000,60,template_crossover
64,21,60000,60,template_crossover
64,23,,48,template_crossover
64,25,,12,template_crossover
64,26,,12,template_crossover
64,28,15000,12,template_crossover
64,29,30000,,template_crossover
64,30,20000,,template_crossover
64,31,,6,template_crossover
64,32,,24,template_crossover
65,1,15000,12,template_crossover
65,2,60000,48,template_crossover
65,4,80000,48,template_crossover
65,5,60000,24,template_crossover
65,7,60000,60,template_crossover
65,9,15000,12,template_crossover
65,10,30000,24,template_crossover
65,11,15000,12,template_crossover
65,12,60000,48,template_crossover
65,13,50000,,template_crossover
65,14,70000,,template_crossover
65,15,100000,,template_crossover
65,18,100000,72,template_crossover
65,19,80000,60,template_crossover
65,21,60000,60,template_crossover
65,23,,48,template_crossover
65,25,,12,template_crossover
65,26,,12,template_crossover
65,28,15000,12,template_crossover
65,29,30000,,template_crossover
65,30,20000,,template_crossover
65,31,,6,template_crossover
65,32,,24,template_crossover
66,1,15000,12,template_crossover
66,2,60000,48,template_crossover
66,4,80000,48,template_crossover
66,5,60000,24,template_crossover
66,7,60000,60,template_crossover
66,9,15000,12,template_crossover
66,10,30000,24,template_crossover
66,11,15000,12,template_crossover
66,12,60000,48,template_crossover
66,13,50000,,template_crossover
66,14,70000,,template_crossover
66,15,100000,,template_crossover
66,18,100000,72,template_crossover
66,19,80000,60,template_crossover
66,21,60000,60,template_crossover
66,23,,48,template_crossover
66,25,,12,template_crossover
66,26,,12,template_crossover
66,28,15000,12,template_crossover
66,29,30000,,template_crossover
66,30,20000,,template_crossover
66,31,,6,template_crossover
66,32,,24,template_crossover
67,1,15000,12,template_mid_size
67,2,80000,60,template_mid_size
67,4,120000,60,template_mid_size
67,5,60000,24,template_mid_size
67,6,120000,84,template_mid_size
67,9,15000,12,template_mid_size
67,10,30000,24,template_mid_size
67,11,15000,12,template_mid_size
67,12,60000,48,template_mid_size
67,13,50000,,template_mid_size
67,14,70000,,template_mid_size
67,15,100000,,template_mid_size
67,18,100000,72,template_mid_size
67,19,80000,60,template_mid_size
67,21,60000,60,template_mid_size
67,23,,48,template_mid_size
67,25,,12,template_mid_size
67,26,,12,template_mid_size
67,28,15000,12,template_mid_size
